Titre;Chapitre;Section;Article;Décret;Contenu;Numéro Décret;Date decret;Annee decret
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VI : Installations électriques (Articles R4226-1 à R4226-21);Section 5 :  Vérification des installations électriques (Articles R4226-14 à R4226-21);Article R4226-19;"Création Décret n°2010-1016
 du 30 août 2010 - art. 1";"Les résultats des vérifications prévues aux articles
R. 4226-14
et
R. 4226-16
ainsi que les justifications des travaux et modifications effectués pour porter remède aux défectuosités constatées sont consignés sur un registre.
Lorsque les vérifications sont effectuées par un organisme accrédité, les rapports établis à la suite de ces vérifications sont annexés à ce registre.";2010-1016;2010-08-30;2010
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VI : Installations électriques (Articles R4226-1 à R4226-21);Section 5 :  Vérification des installations électriques (Articles R4226-14 à R4226-21);Article R4226-20;"Création Décret n°2010-1016
 du 30 août 2010 - art. 1";"Le registre prévu à l'article
R. 4223-19
et les rapports de vérification peuvent être tenus et conservés dans les conditions prévues à l'article
L. 8113-6
.";2010-1016;2010-08-30;2010
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VI : Installations électriques (Articles R4226-1 à R4226-21);Section 5 :  Vérification des installations électriques (Articles R4226-14 à R4226-21);Article R4226-21;"Création Décret n°2010-1016
 du 30 août 2010 - art. 1";"Les dispositions des articles
R. 4222-18 à R. 4222-20
sont applicables aux installations électriques temporaires.
Pour ces installations, l'employeur applique un processus de vérification spécifique afin de s'assurer qu'elles sont réalisées en conformité avec les règles de santé et de sécurité qui leur sont applicables et qu'elles demeurent conformes à ces règles nonobstant les modifications dont elles font l'objet.
Un arrêté des ministres chargés du travail et de l'agriculture détermine, selon la catégorie et le classement des installations, les cas où il est fait appel, pour effectuer cette vérification, à un organisme accrédité ou à une personne qualifiée au sens de l'article
R. 4226-17
.";2010-1016;2010-08-30;2010
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 1 : Champ d'application (Articles R4227-1 à R4227-3);Article R4227-1;Modifié par Décret n°2021-872 du 30 juin 2021 - art. 7;"Les dispositions du présent chapitre ne font pas obstacle aux dispositions plus contraignantes prévues pour les établissements recevant du public, au sens de l'
article R. 143-2 du code de la construction et de l'habitation
ou pour les bâtiments d'habitation.
Elles ne s'appliquent pas aux immeubles de grande hauteur, au sens de l'
article R. 146-3 du code de la construction et de l'habitation
, pour lesquels des dispositions spécifiques sont applicables.";2021-872;2021-06-30;2021
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 1 : Champ d'application (Articles R4227-1 à R4227-3);Article R4227-2;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'application des dispositions relatives à la prévention des incendies et à l'évacuation, prévues pour les nouvelles constructions ou les nouveaux aménagements au chapitre VI du titre premier, dispense de l'application des mesures équivalentes du présent chapitre.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 1 : Champ d'application (Articles R4227-1 à R4227-3);Article R4227-3;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'effectif théorique des personnes susceptibles d'être présentes à prendre en compte pour l'application du présent chapitre comprend l'effectif des travailleurs, majoré, le cas échéant, de l'effectif du public susceptible d'être admis et calculé suivant les règles relatives à la protection du public contre les risques d'incendie et de panique pour les établissements recevant du public.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-4;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les établissements comportent des dégagements tels que portes, couloirs, circulations, escaliers, rampes, répartis de manière à permettre une évacuation rapide de tous les occupants dans des conditions de sécurité maximale.
Ces dégagements sont toujours libres. Aucun objet, marchandise ou matériel ne doit faire obstacle à la circulation des personnes ou réduire la largeur des dégagements au-dessous des minima fixés à l'article
R. 4227-5
.
Ces dégagements sont disposés de manière à éviter les culs-de-sac.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-5;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les locaux auxquels les travailleurs ont normalement accès sont desservis par des dégagements dont le nombre et la largeur exigibles s'établissent comme suit :
EFFECTIF
NOMBRE
de dégagements
LARGUEUR
totale cumulée
Moins de 20 personnes
1
0,80 m
De 20 à 100 personnes
1
1,50 m
De 101 à 300 personnes
2
2 m
De 301 à 500 personnes
2
2,5 m
Au-delà des cinq cents premières personnes :
― le nombre minimum des dégagements doit être augmenté d'une unité par cinq cents personnes ou fraction de cinq cents personnes ;
― la largeur totale des dégagements doit être augmentée de 0,50 mètre par cent personnes ou fraction de cent personnes.
La largeur de tout dégagement faisant partie des dégagements réglementaires ne doit jamais être inférieure à 0,80 mètre.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-6;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les portes obéissent aux caractéristiques suivantes :
1° Les portes susceptibles d'être utilisées pour l'évacuation de plus de cinquante personnes s'ouvrent dans le sens de la sortie ;
2° Les portes faisant partie des dégagements réglementaires s'ouvrent par une manœuvre simple ;
3° Toute porte verrouillée est manœuvrable de l'intérieur dans les mêmes conditions qu'au 2° et sans clé.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-7;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les portes coulissantes, à tambour ou s'ouvrant vers le haut ne peuvent constituer des portes de secours. Elles ne sont pas considérées comme des dégagements réglementaires.
Toutefois les portes coulissantes motorisées qui, en cas de défaillance du dispositif de commande ou du dispositif d'alimentation, libèrent la largeur totale de la baie par effacement latéral ou par débattement sur l'extérieur par simple poussée peuvent constituer des dégagements réglementaires.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-8;Création Décret n°2008-244 du 7 mars 2008 - art. (V);L'existence d'ascenseurs, monte-charge, chemins ou tapis roulants ne peut justifier une diminution du nombre et de la largeur des dégagements.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-9;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les escaliers se prolongent jusqu'au niveau d'évacuation sur l'extérieur.
Les parois et les marches ne comportent pas de matériaux de revêtement classés, selon leur réaction au feu, dans une catégorie de rang inférieur à celle précisée par arrêté conjoint des ministres chargés du travail et de l'agriculture.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-10;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les escaliers sont munis de rampe ou de main-courante.
Ceux d'une largeur au moins égale à 1,5 mètre en sont munis de chaque côté.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-11;Création Décret n°2008-244 du 7 mars 2008 - art. (V);Les escaliers desservant les étages sont dissociés, au niveau de l'évacuation sur l'extérieur, de ceux desservant les sous-sols.;2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-12;Création Décret n°2008-244 du 7 mars 2008 - art. (V);"Les largeurs minimales fixées à l'article
R. 4227-5
sont augmentées de la moitié pour les escaliers desservant les sous-sols.";2008-244;2008-03-07;2008
Titre II : Obligations de l'employeur pour l'utilisation des lieux de travail  (Articles R4221-1 à R4228-37);Chapitre VII : Risques d'incendies et d'explosions et évacuation (Articles R4227-1 à R4227-57);Section 2 : Dégagements (Articles R4227-4 à R4227-14);Article R4227-13;"Modifié par Décret n°2011-1461
 du 7 novembre 2011 - art. 5";"Une signalisation indique le chemin vers la sortie  la plus proche ainsi que le chemin vers l'espace d'attente sécurisé ou l'espace équivalent le plus proche. Une autre signalisation identifie ces espaces.
Les dégagements qui ne servent pas habituellement de passage pendant la période de travail sont signalés par la mention sortie de secours.";2011-1461;2011-11-07;2011
